example_id                                                         | status  | run_time        |
./spec/models/analyzable/inventory_spec.rb[1:7:3:2]                | passed  | 0.03159 seconds |
./spec/models/analyzable/inventory_spec.rb[1:7:4:1]                | passed  | 0.03822 seconds |
./spec/models/analyzable/inventory_spec.rb[1:7:4:2]                | passed  | 0.05185 seconds |
./spec/models/analyzable/inventory_spec.rb[1:7:5:1]                | passed  | 0.04623 seconds |
./spec/models/analyzable/inventory_spec.rb[1:7:5:2]                | passed  | 0.04009 seconds |
./spec/models/analyzable/inventory_spec.rb[1:7:6:1]                | passed  | 0.03201 seconds |
./spec/models/analyzable/inventory_spec.rb[1:7:6:2]                | passed  | 0.0334 seconds  |
./spec/models/analyzable/transaction_spec.rb[1:1]                  | passed  | 0.01163 seconds |
./spec/models/analyzable/transaction_spec.rb[1:2]                  | passed  | 0.00118 seconds |
./spec/models/analyzable/transaction_spec.rb[1:3]                  | passed  | 0.00305 seconds |
./spec/models/analyzable/transaction_spec.rb[1:4]                  | passed  | 0.00066 seconds |
./spec/models/analyzable/transaction_spec.rb[1:5]                  | passed  | 0.00061 seconds |
./spec/models/analyzable/transaction_spec.rb[1:6:1:1]              | passed  | 0.02662 seconds |
./spec/models/analyzable/transaction_spec.rb[1:6:1:2]              | passed  | 0.01688 seconds |
./spec/models/analyzable/transaction_spec.rb[1:6:2:1]              | passed  | 0.03551 seconds |
./spec/models/analyzable/transaction_spec.rb[1:6:2:2]              | passed  | 0.03281 seconds |
./spec/models/analyzable/visit_spec.rb[1:1]                        | passed  | 0.01161 seconds |
./spec/models/analyzable/visit_spec.rb[1:2]                        | passed  | 0.00592 seconds |
./spec/models/analyzable/visit_spec.rb[1:3]                        | passed  | 0.00081 seconds |
./spec/models/analyzable/visit_spec.rb[1:4]                        | passed  | 0.00064 seconds |
./spec/models/analyzable/visit_spec.rb[1:5]                        | passed  | 0.00058 seconds |
./spec/models/analyzable/visit_spec.rb[1:6:1:1]                    | passed  | 0.02345 seconds |
./spec/models/analyzable/visit_spec.rb[1:6:2:1]                    | passed  | 0.02051 seconds |
./spec/models/analyzable/visit_spec.rb[1:7:1:1]                    | passed  | 0.01954 seconds |
./spec/models/analyzable/visit_spec.rb[1:7:1:2]                    | passed  | 0.01745 seconds |
./spec/models/analyzable/visit_spec.rb[1:7:1:3]                    | passed  | 0.01728 seconds |
./spec/models/analyzable/visit_spec.rb[1:7:2:1]                    | passed  | 0.05211 seconds |
./spec/models/avatar_spec.rb[1:1]                                  | pending | 0.00001 seconds |
./spec/models/listable_avatar_spec.rb[1:1]                         | passed  | 0.01492 seconds |
./spec/models/rezzable/server_spec.rb[1:1:1:1]                     | passed  | 0.00181 seconds |
./spec/models/rezzable/server_spec.rb[1:1:2:1:1]                   | passed  | 0.02578 seconds |
./spec/models/rezzable/server_spec.rb[1:1:2:2:1]                   | passed  | 0.026 seconds   |
./spec/models/rezzable/server_spec.rb[1:1:3]                       | passed  | 0.00068 seconds |
./spec/models/rezzable/server_spec.rb[1:1:4]                       | passed  | 0.00066 seconds |
./spec/models/rezzable/server_spec.rb[1:1:5:1:1]                   | passed  | 0.04723 seconds |
./spec/models/rezzable/server_spec.rb[1:1:5:2:1]                   | passed  | 0.04578 seconds |
./spec/models/rezzable/server_spec.rb[1:2]                         | passed  | 0.00122 seconds |
./spec/models/rezzable/server_spec.rb[1:3]                         | passed  | 0.00082 seconds |
./spec/models/rezzable/server_spec.rb[1:4]                         | passed  | 0.00091 seconds |
./spec/models/rezzable/server_spec.rb[1:5]                         | passed  | 0.00067 seconds |
./spec/models/rezzable/server_spec.rb[1:6]                         | passed  | 0.0007 seconds  |
./spec/models/rezzable/server_spec.rb[1:7:1]                       | passed  | 0.02769 seconds |
./spec/models/rezzable/terminal_spec.rb[1:1]                       | passed  | 0.00106 seconds |
./spec/models/rezzable/terminal_spec.rb[1:2]                       | passed  | 0.01405 seconds |
./spec/models/rezzable/terminal_spec.rb[1:3]                       | passed  | 0.00074 seconds |
./spec/models/rezzable/terminal_spec.rb[1:4:1]                     | passed  | 0.0333 seconds  |
./spec/models/rezzable/traffic_cop_spec.rb[1:1]                    | passed  | 0.01133 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:2:1:1]                | passed  | 0.00262 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:2:2:1:1]              | passed  | 0.03765 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:2:2:2:1]              | passed  | 0.02508 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:2:3]                  | passed  | 0.00072 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:2:4]                  | passed  | 0.00066 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:2:5:1:1]              | passed  | 0.04866 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:2:5:2:1]              | passed  | 0.04544 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:3]                    | passed  | 0.0009 seconds  |
./spec/models/rezzable/traffic_cop_spec.rb[1:4]                    | passed  | 0.00072 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:5]                    | passed  | 0.00066 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:6]                    | passed  | 0.00104 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:7]                    | passed  | 0.00269 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:8]                    | passed  | 0.00239 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:9]                    | passed  | 0.00207 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:10]                   | passed  | 0.0019 seconds  |
./spec/models/rezzable/traffic_cop_spec.rb[1:11:1]                 | passed  | 0.06241 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:12:1]                 | passed  | 0.06003 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:13:1:1]               | passed  | 0.18064 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:13:1:2]               | passed  | 0.17848 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:13:2:1]               | passed  | 0.10463 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:13:3:1]               | passed  | 0.10949 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:13:4:1]               | passed  | 0.14523 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:13:5:1:1]             | passed  | 0.15138 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:13:5:2:1]             | passed  | 0.13777 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:13:5:3:1]             | passed  | 0.18347 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:13:5:3:2]             | passed  | 0.18047 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:13:5:4:1]             | passed  | 0.17142 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:13:5:4:2]             | passed  | 0.23556 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:14:1]                 | passed  | 0.08879 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:15:1]                 | passed  | 0.05283 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:16:1]                 | passed  | 0.09288 seconds |
./spec/models/rezzable/traffic_cop_spec.rb[1:17:1]                 | passed  | 0.07464 seconds |
./spec/models/rezzable/web_object_spec.rb[1:1:1:1]                 | passed  | 0.00145 seconds |
./spec/models/rezzable/web_object_spec.rb[1:1:2:1:1]               | passed  | 0.0231 seconds  |
./spec/models/rezzable/web_object_spec.rb[1:1:2:2:1]               | passed  | 0.02416 seconds |
./spec/models/rezzable/web_object_spec.rb[1:1:3]                   | passed  | 0.00068 seconds |
./spec/models/rezzable/web_object_spec.rb[1:1:4]                   | passed  | 0.00066 seconds |
./spec/models/rezzable/web_object_spec.rb[1:1:5:1:1]               | passed  | 0.04252 seconds |
./spec/models/rezzable/web_object_spec.rb[1:1:5:2:1]               | passed  | 0.04171 seconds |
./spec/models/rezzable/web_object_spec.rb[1:2]                     | passed  | 0.00116 seconds |
./spec/models/rezzable/web_object_spec.rb[1:3]                     | passed  | 0.00077 seconds |
./spec/models/rezzable/web_object_spec.rb[1:4]                     | passed  | 0.00068 seconds |
./spec/models/rezzable/web_object_spec.rb[1:5:1]                   | passed  | 0.0213 seconds  |
./spec/models/split_spec.rb[1:1]                                   | passed  | 0.00719 seconds |
./spec/models/split_spec.rb[1:2]                                   | passed  | 0.00482 seconds |
./spec/models/user_spec.rb[1:1]                                    | passed  | 0.00241 seconds |
./spec/models/user_spec.rb[1:2]                                    | passed  | 0.0027 seconds  |
./spec/models/user_spec.rb[1:3]                                    | passed  | 0.00081 seconds |
./spec/models/user_spec.rb[1:4]                                    | passed  | 0.00071 seconds |
./spec/models/user_spec.rb[1:5]                                    | passed  | 0.00082 seconds |
./spec/models/user_spec.rb[1:6]                                    | passed  | 0.00083 seconds |
./spec/models/user_spec.rb[1:7]                                    | passed  | 0.00079 seconds |
./spec/models/user_spec.rb[1:8:1]                                  | passed  | 0.07598 seconds |
./spec/models/user_spec.rb[1:9:1]                                  | passed  | 0.08366 seconds |
./spec/models/user_spec.rb[1:10]                                   | passed  | 0.01157 seconds |
./spec/models/user_spec.rb[1:11]                                   | passed  | 0.00284 seconds |
./spec/models/user_spec.rb[1:12:1]                                 | passed  | 0.00112 seconds |
./spec/models/user_spec.rb[1:12:2]                                 | passed  | 0.00064 seconds |
./spec/models/user_spec.rb[1:12:3]                                 | passed  | 0.00062 seconds |
./spec/models/user_spec.rb[1:12:4]                                 | passed  | 0.02283 seconds |
./spec/models/user_spec.rb[1:13:1]                                 | passed  | 0.00994 seconds |
./spec/models/user_spec.rb[1:13:2]                                 | passed  | 0.01275 seconds |
./spec/models/user_spec.rb[1:13:3]                                 | passed  | 0.00913 seconds |
./spec/models/user_spec.rb[1:14:1]                                 | passed  | 0.01058 seconds |
./spec/models/user_spec.rb[1:14:2]                                 | passed  | 0.02346 seconds |
./spec/models/user_spec.rb[1:15:1]                                 | passed  | 0.02037 seconds |
./spec/models/user_spec.rb[1:15:2]                                 | passed  | 0.02089 seconds |
./spec/models/user_spec.rb[1:16:1]                                 | passed  | 0.04735 seconds |
./spec/models/user_spec.rb[1:16:2]                                 | passed  | 0.04985 seconds |
./spec/models/user_spec.rb[1:17:1]                                 | passed  | 0.0754 seconds  |
./spec/models/user_spec.rb[1:17:2]                                 | passed  | 0.06313 seconds |
./spec/models/user_spec.rb[1:18:1:1]                               | passed  | 0.05076 seconds |
./spec/models/user_spec.rb[1:18:1:2]                               | passed  | 0.05805 seconds |
./spec/models/user_spec.rb[1:18:1:3]                               | passed  | 0.04895 seconds |
./spec/models/user_spec.rb[1:18:1:4]                               | passed  | 0.04775 seconds |
./spec/models/user_spec.rb[1:18:1:5]                               | passed  | 0.03512 seconds |
./spec/models/user_spec.rb[1:18:2:1]                               | passed  | 0.04386 seconds |
./spec/models/user_spec.rb[1:18:2:2]                               | passed  | 0.04329 seconds |
./spec/models/user_spec.rb[1:18:2:3]                               | passed  | 0.04477 seconds |
./spec/models/user_spec.rb[1:18:3:1]                               | passed  | 0.04038 seconds |
./spec/models/user_spec.rb[1:18:3:2]                               | passed  | 0.0424 seconds  |
./spec/models/user_spec.rb[1:18:3:3]                               | passed  | 0.04729 seconds |
./spec/models/user_spec.rb[1:19:1]                                 | passed  | 0.00077 seconds |
./spec/models/user_spec.rb[1:20:1:1]                               | passed  | 0.01573 seconds |
./spec/models/user_spec.rb[1:20:2:1]                               | passed  | 0.01733 seconds |
./spec/policies/api/v1/listable_avatar_policy_spec.rb[1:1:1]       | passed  | 0.02198 seconds |
./spec/policies/api/v1/listable_avatar_policy_spec.rb[1:2:1]       | passed  | 0.02117 seconds |
./spec/policies/api/v1/rezzable/server_policy_spec.rb[1:1:1:1]     | passed  | 0.02197 seconds |
./spec/policies/api/v1/rezzable/server_policy_spec.rb[1:1:1:2]     | passed  | 0.02868 seconds |
./spec/policies/api/v1/rezzable/server_policy_spec.rb[1:1:2:1]     | passed  | 0.01428 seconds |
./spec/policies/api/v1/rezzable/server_policy_spec.rb[1:1:2:2]     | passed  | 0.0333 seconds  |
./spec/policies/api/v1/rezzable/server_policy_spec.rb[1:1:3:1]     | passed  | 0.02254 seconds |
./spec/policies/api/v1/rezzable/server_policy_spec.rb[1:1:3:2]     | passed  | 0.02121 seconds |
./spec/policies/api/v1/rezzable/server_policy_spec.rb[1:1:3:3]     | passed  | 0.02301 seconds |
./spec/policies/api/v1/rezzable/terminal_policy_spec.rb[1:1:1:1]   | passed  | 0.03113 seconds |
./spec/policies/api/v1/rezzable/terminal_policy_spec.rb[1:1:1:2]   | passed  | 0.03075 seconds |
./spec/policies/api/v1/rezzable/terminal_policy_spec.rb[1:1:2:1]   | passed  | 0.01026 seconds |
./spec/policies/api/v1/rezzable/terminal_policy_spec.rb[1:1:2:2]   | passed  | 0.02318 seconds |
./spec/policies/api/v1/rezzable/terminal_policy_spec.rb[1:1:2:3]   | passed  | 0.02537 seconds |
./spec/policies/api/v1/rezzable/terminal_policy_spec.rb[1:1:3:1]   | passed  | 0.02495 seconds |
./spec/policies/api/v1/rezzable/terminal_policy_spec.rb[1:1:3:2]   | passed  | 0.02547 seconds |
./spec/policies/api/v1/rezzable/terminal_policy_spec.rb[1:1:3:3]   | passed  | 0.02136 seconds |
./spec/policies/api/v1/rezzable/web_object_policy_spec.rb[1:1:1:1] | passed  | 0.0203 seconds  |
./spec/policies/api/v1/rezzable/web_object_policy_spec.rb[1:1:1:2] | passed  | 0.02142 seconds |
./spec/policies/api/v1/rezzable/web_object_policy_spec.rb[1:1:2:1] | passed  | 0.01077 seconds |
./spec/policies/api/v1/rezzable/web_object_policy_spec.rb[1:1:2:2] | passed  | 0.03321 seconds |
./spec/policies/api/v1/rezzable/web_object_policy_spec.rb[1:1:3:1] | passed  | 0.02194 seconds |
./spec/policies/api/v1/rezzable/web_object_policy_spec.rb[1:1:3:2] | passed  | 0.02375 seconds |
./spec/policies/api/v1/rezzable/web_object_policy_spec.rb[1:1:3:3] | passed  | 0.02093 seconds |
./spec/policies/api/v1/user_policy_spec.rb[1:1:1]                  | passed  | 0.021 seconds   |
./spec/policies/api/v1/user_policy_spec.rb[1:1:2]                  | passed  | 0.01987 seconds |
./spec/policies/api/v1/user_policy_spec.rb[1:1:3]                  | passed  | 0.02078 seconds |
./spec/policies/api/v1/user_policy_spec.rb[1:2:1]                  | passed  | 0.00068 seconds |
./spec/policies/async_policy_spec.rb[1:1:1]                        | passed  | 0.00274 seconds |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:1:1]       | passed  | 0.20674 seconds |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:1:2:1]     | passed  | 0.22357 seconds |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:1:2:2]     | passed  | 0.2085 seconds  |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:1:3:1]     | passed  | 0.20826 seconds |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:1:3:2]     | passed  | 0.20157 seconds |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:1:4:1]     | passed  | 0.19571 seconds |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:1:4:2]     | passed  | 0.19961 seconds |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:1:4:3]     | passed  | 0.21244 seconds |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:1:5:1]     | passed  | 0.19988 seconds |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:1:5:2]     | passed  | 0.20812 seconds |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:1:6:1]     | passed  | 0.21777 seconds |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:1:6:2:1]   | passed  | 0.2178 seconds  |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:1:6:2:2]   | passed  | 0.29166 seconds |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:1:6:2:3]   | passed  | 0.26907 seconds |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:1:6:3:1]   | passed  | 0.22451 seconds |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:1:6:3:2]   | passed  | 0.22158 seconds |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:1:6:3:3]   | passed  | 0.30591 seconds |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:1:6:3:4]   | passed  | 0.23011 seconds |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:2:1]       | passed  | 0.04783 seconds |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:2:2]       | passed  | 0.05861 seconds |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:3:1:1]     | passed  | 0.04773 seconds |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:3:1:2]     | passed  | 0.04914 seconds |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:3:2:1]     | passed  | 0.05019 seconds |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:3:2:2]     | passed  | 0.05338 seconds |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:3:2:3]     | passed  | 0.05268 seconds |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:4:1:1]     | passed  | 0.117 seconds   |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:4:1:2]     | passed  | 0.11259 seconds |
./spec/requests/api/v1/analyzable/inventories_spec.rb[1:4:2:1]     | passed  | 0.14223 seconds |
./spec/requests/api/v1/analyzable/transactions_spec.rb[1:1:1:1]    | passed  | 0.07078 seconds |
./spec/requests/api/v1/analyzable/transactions_spec.rb[1:1:1:2]    | passed  | 0.07829 seconds |
./spec/requests/api/v1/analyzable/transactions_spec.rb[1:1:1:3]    | passed  | 0.10062 seconds |
./spec/requests/api/v1/analyzable/transactions_spec.rb[1:2:1:1]    | passed  | 0.19014 seconds |
./spec/requests/api/v1/analyzable/transactions_spec.rb[1:2:2:1]    | passed  | 0.09828 seconds |
./spec/requests/api/v1/analyzable/transactions_spec.rb[1:2:2:2]    | passed  | 0.10646 seconds |
./spec/requests/api/v1/analyzable/transactions_spec.rb[1:2:3:1]    | passed  | 0.11208 seconds |
./spec/requests/api/v1/analyzable/transactions_spec.rb[1:2:3:2]    | passed  | 0.11653 seconds |
./spec/requests/api/v1/listable_avatars_spec.rb[1:1:1:1:1]         | passed  | 0.23973 seconds |
./spec/requests/api/v1/listable_avatars_spec.rb[1:1:1:1:2:1]       | passed  | 0.23916 seconds |
./spec/requests/api/v1/listable_avatars_spec.rb[1:1:1:1:3:1]       | passed  | 0.22787 seconds |
./spec/requests/api/v1/listable_avatars_spec.rb[1:1:1:2:1]         | passed  | 0.26096 seconds |
./spec/requests/api/v1/listable_avatars_spec.rb[1:1:1:2:2:1]       | passed  | 0.25438 seconds |
./spec/requests/api/v1/listable_avatars_spec.rb[1:1:1:2:3:1]       | passed  | 0.25027 seconds |
./spec/requests/api/v1/rezzable/servers_spec.rb[1:1:1:1:1:1]       | passed  | 0.03902 seconds |
./spec/requests/api/v1/rezzable/servers_spec.rb[1:1:1:1:1:2]       | passed  | 0.03629 seconds |
./spec/requests/api/v1/rezzable/servers_spec.rb[1:1:1:1:1:3]       | passed  | 0.04199 seconds |
./spec/requests/api/v1/rezzable/servers_spec.rb[1:1:1:1:2:1]       | passed  | 0.03975 seconds |
./spec/requests/api/v1/rezzable/servers_spec.rb[1:1:1:1:2:2]       | passed  | 0.04013 seconds |
./spec/requests/api/v1/rezzable/servers_spec.rb[1:1:1:2:1]         | passed  | 0.03507 seconds |
./spec/requests/api/v1/rezzable/servers_spec.rb[1:1:2:1:1]         | passed  | 0.04014 seconds |
./spec/requests/api/v1/rezzable/servers_spec.rb[1:1:2:1:2]         | passed  | 0.04228 seconds |
./spec/requests/api/v1/rezzable/servers_spec.rb[1:1:2:2:1]         | passed  | 0.05387 seconds |
./spec/requests/api/v1/rezzable/servers_spec.rb[1:1:3:1]           | passed  | 0.0539 seconds  |
./spec/requests/api/v1/rezzable/servers_spec.rb[1:1:3:2]           | passed  | 0.05772 seconds |
./spec/requests/api/v1/rezzable/servers_spec.rb[1:1:4:1]           | passed  | 0.05669 seconds |
./spec/requests/api/v1/rezzable/servers_spec.rb[1:1:4:2]           | passed  | 0.05457 seconds |
./spec/requests/api/v1/rezzable/servers_spec.rb[1:1:4:3]           | passed  | 0.05719 seconds |
./spec/requests/api/v1/rezzable/servers_spec.rb[1:2:1]             | passed  | 0.32512 seconds |
./spec/requests/api/v1/rezzable/servers_spec.rb[1:2:2:1]           | passed  | 0.33476 seconds |
./spec/requests/api/v1/rezzable/servers_spec.rb[1:2:2:2]           | passed  | 0.36668 seconds |
./spec/requests/api/v1/rezzable/servers_spec.rb[1:2:2:3]           | passed  | 0.33412 seconds |
./spec/requests/api/v1/rezzable/terminal_spec.rb[1:1:1:1:1]        | passed  | 0.04407 seconds |
./spec/requests/api/v1/rezzable/terminal_spec.rb[1:1:1:1:2]        | passed  | 0.03882 seconds |
./spec/requests/api/v1/rezzable/terminal_spec.rb[1:1:1:1:3]        | passed  | 0.04975 seconds |
./spec/requests/api/v1/rezzable/terminal_spec.rb[1:1:1:1:4]        | passed  | 0.03691 seconds |
./spec/requests/api/v1/rezzable/terminal_spec.rb[1:1:1:2:1]        | passed  | 0.02536 seconds |
./spec/requests/api/v1/rezzable/terminal_spec.rb[1:1:1:2:2]        | passed  | 0.02787 seconds |
./spec/requests/api/v1/rezzable/terminal_spec.rb[1:1:2:1:1]        | passed  | 0.05943 seconds |
./spec/requests/api/v1/rezzable/terminal_spec.rb[1:1:2:1:2]        | passed  | 0.05844 seconds |
./spec/requests/api/v1/rezzable/terminal_spec.rb[1:1:2:1:3]        | passed  | 0.05013 seconds |
./spec/requests/api/v1/rezzable/terminal_spec.rb[1:1:2:2:1]        | passed  | 0.0599 seconds  |
./spec/requests/api/v1/rezzable/terminal_spec.rb[1:1:2:2:2]        | passed  | 0.071 seconds   |
./spec/requests/api/v1/rezzable/terminal_spec.rb[1:1:3:1:1]        | passed  | 0.03801 seconds |
./spec/requests/api/v1/rezzable/terminal_spec.rb[1:1:3:1:2]        | passed  | 0.03869 seconds |
./spec/requests/api/v1/rezzable/terminal_spec.rb[1:1:3:2:1]        | passed  | 0.06915 seconds |
./spec/requests/api/v1/rezzable/terminal_spec.rb[1:1:4:1:1]        | passed  | 0.0523 seconds  |
./spec/requests/api/v1/rezzable/terminal_spec.rb[1:1:4:1:2]        | passed  | 0.05742 seconds |
./spec/requests/api/v1/rezzable/terminal_spec.rb[1:1:4:1:3]        | passed  | 0.05329 seconds |
./spec/requests/api/v1/rezzable/terminal_spec.rb[1:1:4:2:1]        | passed  | 0.07622 seconds |
./spec/requests/api/v1/rezzable/terminal_spec.rb[1:1:4:2:2]        | passed  | 0.07427 seconds |
./spec/requests/api/v1/rezzable/terminal_spec.rb[1:2:1:1]          | passed  | 0.08439 seconds |
./spec/requests/api/v1/rezzable/terminal_spec.rb[1:2:1:2]          | passed  | 0.08359 seconds |
./spec/requests/api/v1/rezzable/traffic_cops_spec.rb[1:1:1:1:1:1]  | passed  | 0.04002 seconds |
./spec/requests/api/v1/rezzable/traffic_cops_spec.rb[1:1:1:1:1:2]  | passed  | 0.03741 seconds |
./spec/requests/api/v1/rezzable/traffic_cops_spec.rb[1:1:1:1:1:3]  | passed  | 0.03753 seconds |
./spec/requests/api/v1/rezzable/traffic_cops_spec.rb[1:1:1:1:2:1]  | passed  | 0.04034 seconds |
./spec/requests/api/v1/rezzable/traffic_cops_spec.rb[1:1:1:1:2:2]  | passed  | 0.0379 seconds  |
./spec/requests/api/v1/rezzable/traffic_cops_spec.rb[1:1:1:2:1]    | passed  | 0.03324 seconds |
./spec/requests/api/v1/rezzable/traffic_cops_spec.rb[1:1:2:1:1]    | passed  | 0.03855 seconds |
./spec/requests/api/v1/rezzable/traffic_cops_spec.rb[1:1:2:1:2]    | passed  | 0.04275 seconds |
./spec/requests/api/v1/rezzable/traffic_cops_spec.rb[1:1:2:2:1]    | passed  | 0.0552 seconds  |
./spec/requests/api/v1/rezzable/traffic_cops_spec.rb[1:1:3:1]      | passed  | 0.05217 seconds |
./spec/requests/api/v1/rezzable/traffic_cops_spec.rb[1:1:3:2]      | passed  | 0.06058 seconds |
./spec/requests/api/v1/rezzable/traffic_cops_spec.rb[1:1:3:3:1]    | passed  | 0.09974 seconds |
